index,lat,lon,x,y,prob,prediction,shape
1554,22.6301904675,88.9907782407,140,124,0.932985424995,zigzag,zigzag
1555,24.6238763285,90.4250458293,60,169,0.994944512844,zigzag,zigzag
1556,25.0972746306,90.9168679357,68,184,0.81598675251,zigzag,zigzag
1557,23.0800308753,89.116385323,199,64,0.659049510956,zigzag,zigzag
1558,24.0159950203,89.0924508159,481,800,0.0322915054858,fck,fck
1559,23.1829078064,90.5778121941,34,84,0.679436087608,zigzag,zigzag
1560,24.280654097,91.4227662768,122,3,0.965266704559,zigzag,zigzag
1561,22.7163451811,91.7835984904,141,87,0.000286803231575,fck,fck
1562,24.9882564825,89.7940308707,26,2,0.590516328812,zigzag,zigzag
1563,23.0370677719,91.1327811641,425,97,0.980811238289,zigzag,zigzag
1564,22.8289264786,90.8869620713,38,209,0.690435528755,zigzag,zigzag
1565,24.0504964972,90.3443036733,536,304,0.76129847765,zigzag,fck
1566,24.0699989826,91.2083244305,138,210,0.982903301716,zigzag,zigzag
1567,22.1214708759,92.0704814329,209,412,0.999999880791,zigzag,zigzag
1568,22.5855880129,92.0473561939,727,318,2.59469870798e-05,fck,fck
1569,24.3182920713,91.4625426691,114,111,0.999996185303,zigzag,zigzag
1570,25.0667522421,89.0276976974,128,223,0.722917735577,zigzag,zigzag
1571,23.6707165722,90.5613081789,357,82,0.727187216282,zigzag,zigzag
1572,23.747657647,90.2020577011,223,127,0.943184316158,zigzag,zigzag
1573,24.7400514488,89.8230416423,160,128,0.00162062223535,fck,fck
1574,25.6672043548,88.8506412495,139,119,0.999938249588,zigzag,zigzag
1575,22.9232732505,91.2202058515,200,59,0.911556303501,zigzag,zigzag
1576,24.6444425385,88.2904120842,230,125,0.0102539192885,fck,fck
1577,24.4599454722,89.848459787,197,185,0.0756409466267,fck,fck
1578,22.9503582824,91.0172530576,40,83,0.921707332134,zigzag,zigzag
1579,24.0150073478,89.1059752863,121,111,0.149440512061,fck,fck
1580,23.9182348409,90.7402774255,22,118,0.643052577972,zigzag,None
1581,25.4056741678,89.4080134791,35,104,0.513608396053,zigzag,fck
1582,23.6542744197,90.4487105771,28,83,0.590810775757,zigzag,zigzag
1583,23.8810466603,90.1521287638,428,87,0.923288226128,zigzag,fck
1584,22.7163563751,91.7654269067,140,173,0.384373933077,fck,fck
1585,24.6681278372,89.5468507474,121,227,0.831341743469,zigzag,zigzag
1586,22.1179783423,92.0714623543,521,492,1.37305210046e-06,fck,fck
1587,22.145442856,90.0616141719,113,97,0.698274970055,zigzag,zigzag
1588,25.565921882,88.8705171842,116,172,0.986305594444,zigzag,zigzag
1589,22.1333391981,92.0663983454,967,303,4.90163984068e-07,fck,fck
1590,23.0349791757,89.045158113,160,79,0.386998236179,fck,fck
1591,25.7180143895,88.4026908866,22,98,0.849097371101,zigzag,zigzag
1592,23.146481368,89.3143844597,130,84,0.995079755783,zigzag,zigzag
1593,22.0051319111,92.1626022876,142,85,7.85331280895e-07,fck,fck
1594,25.80865138,88.9745439748,101,592,0.999995589256,zigzag,zigzag
1595,24.5573195123,90.3532055434,205,134,0.573441684246,zigzag,zigzag
1596,23.6145839696,90.4301956688,202,365,0.486124873161,fck,zigzag
1597,24.8958712,88.8886397218,270,82,0.606800436974,zigzag,zigzag
1598,22.2404439839,92.0376695867,32,424,0.654939591885,zigzag,fck
1599,24.7721057104,89.9193314131,193,141,0.641863226891,zigzag,zigzag
1600,23.4412978882,89.405929019,160,158,0.00250764843076,fck,fck
1601,24.4018781042,90.7439804059,23,196,0.62057518959,zigzag,zigzag
1602,24.4360060718,88.9592293289,102,463,0.60458278656,zigzag,zigzag
1603,24.7810421147,90.8268315451,63,9,0.730123758316,zigzag,fck
1604,22.4251319304,89.8801558351,101,82,0.97956687212,zigzag,zigzag
1605,22.7667535516,89.47265625,616,0,0.494635343552,fck,zigzag
1606,24.4914982882,90.426173891,58,37,0.977398455143,zigzag,zigzag
1607,24.9106665868,89.9676786145,61,52,3.36740679785e-09,fck,fck
1608,23.1036087918,89.1600854052,124,44,0.566603422165,zigzag,zigzag
1609,23.8703209711,89.3831225796,40,90,0.357661485672,fck,fck
1610,26.0696834702,89.6784782391,170,210,0.525245010853,zigzag,zigzag
1611,22.2108422293,92.2683334333,178,196,0.465775430202,fck,fck
1612,22.7831516736,90.9183883659,56,84,0.010493461974,fck,fck
1613,24.4560199284,89.9883025018,101,166,0.233152195811,fck,zigzag
1614,22.813022489,89.5937878661,328,919,0.786847889423,zigzag,zigzag
1615,23.8652346818,90.683003833,270,151,0.991863250732,zigzag,zigzag
1616,25.0754133712,90.3312574102,21,136,0.567211449146,zigzag,fck
1617,23.8471545296,89.2315701071,90,50,0.414208799601,fck,fck
1618,22.1640664984,90.0466060619,40,217,0.993500053883,zigzag,zigzag
1619,22.4587936522,91.8077291758,42,39,0.506750881672,zigzag,fck
1620,24.645360448,90.7304314186,148,211,0.983600139618,zigzag,zigzag
1621,24.905191866,89.7445310845,105,221,0.504901587963,zigzag,fck
1622,23.6721046304,88.604307173,233,189,0.502565741539,zigzag,zigzag
1623,24.1949547421,88.9319229123,171,28,0.506503820419,zigzag,fck
1624,23.1574223895,89.5519270198,55,193,0.993892192841,zigzag,zigzag
1625,23.0724729535,91.2334973469,197,23,0.700714707375,zigzag,zigzag
1626,23.7513581637,89.631725037,117,205,1.89087904801e-06,fck,fck
1627,23.4966449745,89.4523266372,167,134,0.460339993238,fck,fck
1628,24.2260891137,91.5055193197,75,256,0.998944342136,zigzag,zigzag
1629,21.9677021678,92.1393053854,73,201,6.77790449117e-05,fck,fck
1630,23.9164549921,90.3375843554,181,428,0.494270473719,fck,None
1631,24.0142125726,90.9625789088,192,104,0.776649177074,zigzag,zigzag
1632,24.483574374,90.7706737507,96,133,0.999241352081,zigzag,zigzag
1633,26.2104590042,88.5463837199,149,169,0.591164827347,zigzag,None
1634,22.859490512,90.9065437316,21,14,0.561782836914,zigzag,fck
1635,24.5633790382,90.7517542143,110,158,0.99999153614,zigzag,zigzag
1636,24.8992803774,88.9207403999,188,12,0.524453282356,zigzag,fck
1637,23.8908602993,90.1812744141,0,0,0.507054746151,zigzag,None
1638,25.7847735934,88.4405790051,25,52,0.635270595551,zigzag,fck
1639,25.1285860663,88.9208875381,159,24,0.295865654945,fck,fck
1640,23.0811166951,91.9878264821,102,167,2.24049445663e-10,fck,fck
1641,24.97247914,90.367563791,101,185,0.990335702896,zigzag,zigzag
1642,24.2701467717,90.5120904096,166,100,0.993188381195,zigzag,zigzag
1643,24.0174066926,88.7845270944,579,327,0.0488176196814,fck,fck
1644,21.9976938002,92.0607457836,124,66,1.05785329652e-06,fck,fck
1645,23.4831659998,89.390516281,246,21,0.983834147453,zigzag,zigzag
1646,22.8923429569,91.1033902834,25,164,0.999887466431,zigzag,zigzag
1647,26.3706182792,89.0275996052,140,215,0.955546736717,zigzag,zigzag
1648,22.8239978582,89.6079499375,26,58,0.586196124554,zigzag,zigzag
1649,23.0813405754,91.8835912416,82,178,0.118082523346,fck,fck
1650,24.1859966831,90.7687977363,76,204,0.831021428108,zigzag,zigzag
1651,25.1362135521,88.9079393652,144,88,0.743742585182,zigzag,fck
1652,22.2543756984,91.9236619124,150,86,0.0062618474476,fck,fck
1653,23.2003451371,90.6695161532,55,171,0.631269454956,zigzag,zigzag
1654,24.9769772626,90.4993016364,144,177,0.958686232567,zigzag,zigzag
1655,24.5257915405,89.5091220305,120,62,0.875798583031,zigzag,zigzag
1656,24.2491329982,91.4475958687,30,12,0.920216500759,zigzag,zigzag
1657,22.8219269649,89.3467548912,211,36,0.953037858009,zigzag,zigzag
1658,25.9873278378,89.2112772788,31,187,0.0042865020223,fck,fck
1659,24.0417393389,91.2056882021,198,219,0.49124917388,fck,None
1660,22.5655049432,91.9982365188,29,120,0.553547620773,zigzag,fck
1661,24.3874063945,90.7654626015,422,156,0.553263425827,zigzag,zigzag
1662,23.95973456,88.8032749715,127,64,0.601659297943,zigzag,fck
1663,22.1368705207,90.483386174,197,223,0.502836585045,zigzag,fck
1664,23.3714951668,90.0453921696,91,342,0.766256392002,zigzag,zigzag
1665,23.1666051886,89.0942164826,137,48,0.148386999965,fck,fck
1666,23.7555974896,90.5449880864,412,95,0.541795969009,zigzag,fck
1667,25.1258531714,89.0121010366,181,71,0.999993085861,zigzag,zigzag
1668,25.1202064192,90.6943212221,19,178,0.488084346056,fck,fck
1669,25.747357675,89.0794903874,274,191,1.0,zigzag,zigzag
1670,25.8168972908,88.6199896665,27,124,0.53924280405,zigzag,zigzag
1671,23.4125000497,90.176492418,31,58,0.518479883671,zigzag,fck
1672,23.3154460262,90.2942398593,142,253,0.323492497206,fck,zigzag
1673,25.1160740696,89.7569520122,166,114,0.999999880791,zigzag,zigzag
1674,23.7365759693,89.760593685,90,187,0.52982789278,zigzag,fck
1675,23.2529117636,89.0999671385,94,69,0.947839260101,zigzag,zigzag
1676,24.7289986091,90.3739152593,256,479,0.294054329395,fck,fck
1677,24.8057186684,91.3026646199,86,64,0.999869823456,zigzag,zigzag
1678,24.4093255865,88.9491258341,28,87,0.986127495766,zigzag,zigzag
1679,24.6816365785,89.4030720834,29,149,0.708877503872,zigzag,zigzag
1680,23.8972332751,90.1405170962,328,260,0.99124032259,zigzag,zigzag
1681,25.9889459371,89.3396677278,107,130,0.936159312725,zigzag,zigzag
1682,24.0510325825,91.193659645,40,134,0.866923034191,zigzag,zigzag
1683,22.4788967327,90.5548340933,60,2,0.878608226776,zigzag,zigzag
1684,24.6149304774,89.4490528098,190,91,0.709984302521,zigzag,zigzag
1685,22.5053517449,92.106039863,417,176,0.839228570461,zigzag,zigzag
1686,23.5927709846,88.7242494301,352,115,0.536138951778,zigzag,None
1687,25.5759327603,89.6489156992,107,39,0.230739802122,fck,fck
1688,23.6874985737,88.6785997645,206,200,0.547430515289,zigzag,None
1689,25.6612345344,89.6313204069,230,172,0.999998092651,zigzag,zigzag
1690,24.3367399678,89.6994331894,31,127,0.00039433161146,fck,fck
1691,24.5806287251,91.5647302321,131,381,0.00213690637611,fck,fck
1692,24.3938816693,88.9348534172,67,43,0.999962806702,zigzag,zigzag
1693,22.5800469741,92.0564051941,1222,1056,0.000665984698571,fck,fck
1694,23.8058521984,90.0380843009,413,194,0.382674485445,fck,zigzag
1695,25.0634471879,90.3340162537,201,137,0.744281947613,zigzag,zigzag
1696,24.3826556305,89.0381322572,176,178,0.690625965595,zigzag,zigzag
1697,23.0011335657,91.5408693041,22,3,0.837515413761,zigzag,zigzag
1698,23.895285516,90.1449435042,502,621,0.0479422435164,fck,fck
1699,24.3136220776,90.9191363185,84,145,0.921753644943,zigzag,zigzag
1700,25.5098791151,88.9271531779,252,87,0.942049920559,zigzag,zigzag
1701,23.7277569799,88.9917836852,204,206,0.52377140522,zigzag,fck
1702,23.2256321534,92.0741966789,51,43,1.41410137076e-05,fck,fck
1703,25.8017594809,89.0845421369,54,155,1.0,zigzag,zigzag
1704,23.0405043354,89.2116696474,118,219,0.519451916218,zigzag,zigzag
1705,24.7034461828,88.074928011,87,23,2.20593028644e-05,fck,fck
1706,22.9498642801,91.1735997875,536,66,0.577049136162,zigzag,None
1707,25.5881625556,89.6264157956,121,220,0.99995303154,zigzag,zigzag
1708,24.5255564661,89.5583643228,141,46,0.98298740387,zigzag,zigzag
1709,23.8925655566,88.8394955217,72,106,0.60816603899,zigzag,fck
1710,24.4184003924,88.5136577045,111,188,0.612440109253,zigzag,zigzag
1711,24.4023979633,88.6406993864,200,21,0.48033374548,fck,zigzag
1712,22.9630594744,89.8379639217,35,1,0.581193447113,zigzag,fck
1713,22.5914872603,92.0681394666,200,2013,0.622186183929,zigzag,fck
1714,24.4367001009,90.8188983369,40,34,0.860013365746,zigzag,zigzag
1715,23.6683274047,89.7086170723,121,204,0.481185019016,fck,fck
1716,23.7737576561,90.211217061,137,202,0.917439877987,zigzag,zigzag
1717,24.4897967974,89.4980253466,210,277,0.48356795311,fck,zigzag
1718,24.2755236673,90.5449022558,133,88,0.0396428145468,fck,fck
1719,23.643539125,90.3795555656,88,43,0.743681311607,zigzag,zigzag
1720,23.7998695208,90.3108419626,274,711,0.738349854946,zigzag,zigzag
1721,24.5068494468,88.3087921138,696,56,0.238233238459,fck,fck
1722,23.4471658841,91.2119538418,86,282,0.996379554272,zigzag,zigzag
1723,24.0887832376,91.1959770739,28,99,0.00111777882557,fck,fck
1724,22.5542175736,91.9456958762,131,91,1.45704379975e-05,fck,fck
1725,24.6298777042,88.2495444148,193,152,0.950718343258,zigzag,zigzag
1726,25.1985941111,89.0297576344,345,167,0.808468997478,zigzag,None
1727,23.0077888978,91.3507175429,105,175,0.999998211861,zigzag,zigzag
1728,24.6122327191,88.2557364813,431,657,0.924263775349,zigzag,zigzag
1729,23.498223331,90.9818540291,26,108,0.549455583096,zigzag,zigzag
1730,23.051218265,89.191634313,64,153,0.516424000263,zigzag,zigzag
1731,24.3025016485,91.486992154,183,89,0.999401211739,zigzag,zigzag
1732,23.1288467391,89.2640631538,126,12,0.931248366833,zigzag,zigzag
1733,24.2877281035,90.5562564294,161,118,0.68488407135,zigzag,fck
1734,23.6339983416,90.4576492297,266,140,0.141675129533,fck,fck
1735,24.4192847198,90.6784425463,32,3,0.00303229759447,fck,fck
1736,22.9400845376,90.9029020566,54,165,0.963413953781,zigzag,zigzag
1737,22.3561291929,90.3993824541,140,92,0.465611517429,fck,fck
1738,26.0694260078,89.7769750851,193,179,0.505666673183,zigzag,zigzag
1739,25.8757396441,88.6665466803,70,561,0.112853996456,fck,fck
1740,24.5402122118,88.194159098,171,115,0.449119836092,fck,None
1741,23.9969888192,90.3350952693,610,1,0.483685344458,fck,fck
1742,23.8156903594,90.1069572975,432,211,0.611202657223,zigzag,None
1743,22.0565446099,92.0401218943,98,176,2.79841538831e-10,fck,fck
1744,23.9354561655,90.0914709862,502,516,0.91941177845,zigzag,zigzag
1745,23.8894648137,90.1288931671,349,432,0.985339641571,zigzag,zigzag
1746,22.9987284599,88.977033067,11,347,0.506727457047,zigzag,zigzag
1747,22.9377790427,90.4971558686,34,226,0.570761442184,zigzag,fck
1748,23.0523324124,88.9252771636,416,158,0.946279406548,zigzag,zigzag
1749,23.6355070111,90.3526415095,356,536,0.891470134258,zigzag,zigzag
